from,prop,to
http://example.org/tic-absa/thread/583cf5b0ec4a89c761000548,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583cf448ec4a89449800061c
http://example.org/tic-absa/thread/583cf448ec4a89449800061c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583ce9a7ec4a8938d40005a5
http://example.org/tic-absa/thread/583ce9a7ec4a8938d40005a5,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583df319ec4a89449800063b
http://example.org/tic-absa/thread/583df319ec4a89449800063b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583e48ecec4a894498000653
http://example.org/tic-absa/thread/583e48ecec4a894498000653,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583ed2e3ec4a89449800065a
http://example.org/tic-absa/thread/583ed2e3ec4a89449800065a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58405014ec4a8938d40005fa
http://example.org/tic-absa/thread/58405014ec4a8938d40005fa,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/583f6ff9ec4a89c76100058f
http://example.org/tic-absa/thread/583f6ff9ec4a89c76100058f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58419892ec4a896c9b000633
http://example.org/tic-absa/thread/58419892ec4a896c9b000633,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58431263ec4a896c9b00065f
http://example.org/tic-absa/thread/58431263ec4a896c9b00065f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5844eba3ec4a8938d400067a
http://example.org/tic-absa/thread/5844eba3ec4a8938d400067a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58481025ec4a896c9b0006b5
http://example.org/tic-absa/thread/58481025ec4a896c9b0006b5,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5848c698ec4a894498000763
http://example.org/tic-absa/thread/5848c698ec4a894498000763,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5848df18ec4a896c9b0006c7
http://example.org/tic-absa/thread/5848df18ec4a896c9b0006c7,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/584af29aec4a8938d40006db
http://example.org/tic-absa/thread/584af29aec4a8938d40006db,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5849b358ec4a894498000772
http://example.org/tic-absa/thread/5849b358ec4a894498000772,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/584edd81ec4a8938d400070a
http://example.org/tic-absa/thread/584edd81ec4a8938d400070a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/584f4847ec4a8944980007ca
http://example.org/tic-absa/thread/584f4847ec4a8944980007ca,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58540813ec4a8938d400072d
http://example.org/tic-absa/thread/58540813ec4a8938d400072d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/585a048dec4a8938d4000748
http://example.org/tic-absa/thread/585a048dec4a8938d4000748,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/586a4b68ec4a89449800085d
http://example.org/tic-absa/thread/586a4b68ec4a89449800085d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/584f78adec4a8944980007cd
http://example.org/tic-absa/thread/584f78adec4a8944980007cd,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/586ea53aec4a896c9b0007bc
http://example.org/tic-absa/thread/586ea53aec4a896c9b0007bc,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5871d0cfec4a8938d40007c8
http://example.org/tic-absa/thread/5871d0cfec4a8938d40007c8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58710906ec4a896c9b0007cb
http://example.org/tic-absa/thread/58710906ec4a896c9b0007cb,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58767bd5ec4a8944980008dd
http://example.org/tic-absa/thread/58767bd5ec4a8944980008dd,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58776920ec4a8944980008ee
http://example.org/tic-absa/thread/58776920ec4a8944980008ee,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/587d4ed3ec4a8938d400080d
http://example.org/tic-absa/thread/587d4ed3ec4a8938d400080d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/587d0678ec4a894498000911
http://example.org/tic-absa/thread/587d0678ec4a894498000911,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/587ed91bec4a896c9b000842
http://example.org/tic-absa/thread/587ed91bec4a896c9b000842,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58828763ec4a896c9b000868
http://example.org/tic-absa/thread/58828763ec4a896c9b000868,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58824b76ec4a8938d400085f
http://example.org/tic-absa/thread/58824b76ec4a8938d400085f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58816526ec4a8938d4000853
http://example.org/tic-absa/thread/58816526ec4a8938d4000853,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58853e4aec4a8938d4000886
http://example.org/tic-absa/thread/58853e4aec4a8938d4000886,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58875e1eec4a8944980009a7
http://example.org/tic-absa/thread/58875e1eec4a8944980009a7,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG%2B2016
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58890ea2ec4a8938d40008bc
http://example.org/tic-absa/thread/58890ea2ec4a8938d40008bc,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58881a56ec4a89c761000850
http://example.org/tic-absa/thread/58881a56ec4a89c761000850,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588ae882ec4a896c9b0008bb
http://example.org/tic-absa/thread/588ae882ec4a896c9b0008bb,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5890af65ec4a896c9b0008e4
http://example.org/tic-absa/thread/5890af65ec4a896c9b0008e4,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5898bb86ec4a896c9b000923
http://example.org/tic-absa/thread/5898bb86ec4a896c9b000923,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58988cecec4a8938d400091b
http://example.org/tic-absa/thread/58988cecec4a8938d400091b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58855b62ec4a8938d400088b
http://example.org/tic-absa/thread/58855b62ec4a8938d400088b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58990634ec4a89c7610008e7
http://example.org/tic-absa/thread/58990634ec4a89c7610008e7,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5898fd42ec4a89c7610008e4
http://example.org/tic-absa/thread/5898fd42ec4a89c7610008e4,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5898f6c2ec4a8938d4000933
http://example.org/tic-absa/thread/5898f6c2ec4a8938d4000933,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58996590ec4a894498000a9f
http://example.org/tic-absa/thread/58996590ec4a894498000a9f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899349fec4a8938d4000952
http://example.org/tic-absa/thread/5899349fec4a8938d4000952,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589a3525ec4a894498000b14
http://example.org/tic-absa/thread/589a3525ec4a894498000b14,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899f9a6ec4a896c9b00099a
http://example.org/tic-absa/thread/5899f9a6ec4a896c9b00099a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58993909ec4a894498000a8e
http://example.org/tic-absa/thread/58993909ec4a894498000a8e,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588f8044ec4a89c761000890
http://example.org/tic-absa/thread/588f8044ec4a89c761000890,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588cce4cec4a8944980009ee
http://example.org/tic-absa/thread/588cce4cec4a8944980009ee,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588574aeec4a8938d4000892
http://example.org/tic-absa/thread/588574aeec4a8938d4000892,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5883dc19ec4a8938d400087b
http://example.org/tic-absa/thread/5883dc19ec4a8938d400087b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588288d8ec4a894498000975
http://example.org/tic-absa/thread/588288d8ec4a894498000975,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588287f3ec4a8938d4000863
http://example.org/tic-absa/thread/588287f3ec4a8938d4000863,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5881421fec4a89c761000801
http://example.org/tic-absa/thread/5881421fec4a89c761000801,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589a06e3ec4a89c76100094c
http://example.org/tic-absa/thread/589a06e3ec4a89c76100094c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899f8acec4a89c761000943
http://example.org/tic-absa/thread/5899f8acec4a89c761000943,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899e737ec4a896c9b000986
http://example.org/tic-absa/thread/5899e737ec4a896c9b000986,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899e129ec4a8938d4000980
http://example.org/tic-absa/thread/5899e129ec4a8938d4000980,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899daf8ec4a89c761000923
http://example.org/tic-absa/thread/5899daf8ec4a89c761000923,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/587d4bdeec4a896c9b000825
http://example.org/tic-absa/thread/587d4bdeec4a896c9b000825,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589a7700ec4a89c7610009b0
http://example.org/tic-absa/thread/589a7700ec4a89c7610009b0,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5899403fec4a896c9b000953
http://example.org/tic-absa/thread/5899403fec4a896c9b000953,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/587d2a3bec4a896c9b000822
http://example.org/tic-absa/thread/587d2a3bec4a896c9b000822,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589a89a6ec4a894498000b61
http://example.org/tic-absa/thread/589a89a6ec4a894498000b61,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b37aaec4a89c761000a00
http://example.org/tic-absa/thread/589b37aaec4a89c761000a00,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b6066ec4a894498000bce
http://example.org/tic-absa/thread/589b6066ec4a894498000bce,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b3333ec4a8938d4000a33
http://example.org/tic-absa/thread/589b3333ec4a8938d4000a33,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589aba43ec4a8938d4000a1b
http://example.org/tic-absa/thread/589aba43ec4a8938d4000a1b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589ba976ec4a8938d4000a5d
http://example.org/tic-absa/thread/589ba976ec4a8938d4000a5d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589be626ec4a896c9b000ad8
http://example.org/tic-absa/thread/589be626ec4a896c9b000ad8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b9e0eec4a894498000bf3
http://example.org/tic-absa/thread/589b9e0eec4a894498000bf3,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589ca1a5ec4a896c9b000b15
http://example.org/tic-absa/thread/589ca1a5ec4a896c9b000b15,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58993ea1ec4a896c9b000950
http://example.org/tic-absa/thread/58993ea1ec4a896c9b000950,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589d0587ec4a894498000c80
http://example.org/tic-absa/thread/589d0587ec4a894498000c80,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b6fbeec4a8938d4000a48
http://example.org/tic-absa/thread/589b6fbeec4a8938d4000a48,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589e5252ec4a8938d4000b5a
http://example.org/tic-absa/thread/589e5252ec4a8938d4000b5a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589e69acec4a896c9b000bbd
http://example.org/tic-absa/thread/589e69acec4a896c9b000bbd,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589c935dec4a89c761000a87
http://example.org/tic-absa/thread/589c935dec4a89c761000a87,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589f30e9ec4a896c9b000bd9
http://example.org/tic-absa/thread/589f30e9ec4a896c9b000bd9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589e8bb2ec4a894498000d14
http://example.org/tic-absa/thread/589e8bb2ec4a894498000d14,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589d0ea4ec4a896c9b000b52
http://example.org/tic-absa/thread/589d0ea4ec4a896c9b000b52,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589d2d53ec4a894498000c97
http://example.org/tic-absa/thread/589d2d53ec4a894498000c97,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589d1a6eec4a89c761000acd
http://example.org/tic-absa/thread/589d1a6eec4a89c761000acd,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589f82b0ec4a896c9b000beb
http://example.org/tic-absa/thread/589f82b0ec4a896c9b000beb,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589fd972ec4a8938d4000ba9
http://example.org/tic-absa/thread/589fd972ec4a8938d4000ba9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a0aca8ec4a8938d4000bbe
http://example.org/tic-absa/thread/58a0aca8ec4a8938d4000bbe,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a09c8eec4a89c761000bb2
http://example.org/tic-absa/thread/58a09c8eec4a89c761000bb2,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a0dbb5ec4a894498000d8e
http://example.org/tic-absa/thread/58a0dbb5ec4a894498000d8e,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589ddb66ec4a896c9b000b74
http://example.org/tic-absa/thread/589ddb66ec4a896c9b000b74,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a0f54bec4a89c761000bcb
http://example.org/tic-absa/thread/58a0f54bec4a89c761000bcb,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589b58d9ec4a89c761000a18
http://example.org/tic-absa/thread/589b58d9ec4a89c761000a18,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589af5a9ec4a89c7610009e6
http://example.org/tic-absa/thread/589af5a9ec4a89c7610009e6,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/589f7211ec4a894498000d3d
http://example.org/tic-absa/thread/589f7211ec4a894498000d3d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/588fedeaec4a89c761000897
http://example.org/tic-absa/thread/588fedeaec4a89c761000897,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed2%2B2017_ENE
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a10da1ec4a896c9b000c42
http://example.org/tic-absa/thread/58a10da1ec4a896c9b000c42,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/58a1ca25ec4a8938d4000c0e
http://example.org/tic-absa/thread/58a1ca25ec4a8938d4000c0e,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG-Ed3%2B2017-FEB
